508	2237
342	2236
504	2234
1891	2218
339	2215
354	2211
424	2210
419	2209
334	2201
7.6	2201
599	2190
337	2186
4.95	2174
1889	2163
nan	2159
555	2158
60.0	2157
414	2157
2100	2157
2200	2149
10.4	2149
454	2146
435	2138
361	2138
338	2136
660	2136
870	2136
5.95	2136
384	2134
9.2	2128
416	2127
5.99	2119
1892	2116
1893	2092
369	2089
344	2087
10000	2082
0.12	2074
1897	2073
502	2073
1871	2070
2400	2070
347	2069
427	2067
444	2064
2.25	2058
377	2056
495	2054
1885	2050
49.95	2049
630	2048
348	2041
666	2034
421	2029
386	2028
6.99	2027
0.11	2027
13.5	2023
580	2022
409	2021
372	2015
777	2015
0.04	2010
-14	2007
432	2004
1872	1997
1886	1997
366	1995
1830	1989
1875	1988
1894	1986
362	1981
364	1976
371	1973
90210	1971
475	1971
413	1970
515	1962
346	1960
422	1945
455	1942
24.99	1941
368	1933
570	1929
0.08	1928
0.45	1928
529	1920
373	1913
417	1910
1876	1910
363	1906
2014	1895
8.4	1888
379	1886
1812	1886
14.0	1883
1887	1882
429	1878
1867	1877
1080	1871
12.1	1866
367	1857
418	1857
625	1855
391	1842
503	1838
0.22	1836
7.8	1833
1280	1826
1882	1825
445	1824
1884	1821
1866	1819
431	1818
434	1803
0.06	1801
18.0	1801
3200	1794
383	1790
1868	1790
428	1790
6.9	1785
1883	1784
389	1776
11.1	1776
392	1775
509	1774
1851	1769
449	1768
456	1761
1.75	1761
426	1761
378	1756
740	1756
381	1755
511	1753
376	1748
423	1748
442	1746
9700	1746
2030	1744
506	1743
441	1743
699	1737
382	1737
575	1736
5800	1735
1869	1733
398	1731
396	1729
605	1728
-15	1727
488	1722
1848	1722
1878	1721
1879	1720
1874	1719
7.7	1717
485	1716
14.5	1712
457	1709
0.18	1708
1877	1705
374	1703
447	1703
1776	1700
8.99	1698
710	1693
1873	1690
1854	1689
436	1687
-600	1684
12.95	1682
8.8	1680
433	1679
808	1677
787	1675
99.99	1674
760	1672
925	1664
801	1654
397	1654
65.0	1653
535	1646
1.01	1642
1857	1641
393	1640
1859	1640
443	1639
387	1638
1250	1633
8.6	1632
6.95	1631
10.6	1628
438	1627
675	1624
1752	1621
448	1619
730	1617
468	1616
8.9	1613
200.0	1612
1855	1609
602	1609
478	1605
604	1601
7.9	1601
16.5	1593
514	1590
844	1590
1820	1588
465	1587
477	1586
1050	1581
518	1580
770	1575
464	1575
9.8	1574
462	1572
500.0	1570
507	1566
901	1566
9.4	1566
603	1562
606	1553
9.6	1553
452	1552
394	1552
16.0	1549
1856	1548
810	1540
960	1537
0.14	1533
615	1531
707	1531
1858	1531
437	1530
-13	1529
612	1523
37.5	1522
-18	1520
150.0	1519
516	1517
11.99	1517
472	1517
747	1516
479	1513
704	1513
590	1510
486	1507
458	1507
545	1506
9.7	1504
471	1503
780	1496
12.3	1496
469	1495
711	1493
611	1489
0.13	1487
1234	1482
13.0	1482
2016	1480
453	1476
533	1475
15.4	1467
1845	1467
2050	1465
446	1464
439	1461
521	1460
0.16	1459
626	1458
1849	1458
11.3	1457
1837	1456
522	1456
1835	1455
1853	1450
467	1449
527	1449
1031	1446
670	1444
0.07	1444
461	1442
705	1442
513	1437
609	1436
595	1435
0.17	1433
871	1432
494	1430
4500	1428
1852	1428
880	1426
459	1424
528	1418
9.9	1416
1844	1415
1810	1410
476	1410
702	1409
820	1408
990	1408
466	1406
473	1405
-30	1401
920	1397
11.2	1396
8.7	1394
1841	1390
551	1386
628	1385
690	1384
519	1383
532	1383
2.95	1382
607	1380
483	1378
549	1375
1846	1374
484	1373
1010	1373
608	1369
971	1369
524	1362
10.8	1361
18.5	1359
3.75	1357
623	1354
930	1353
482	1351
489	1351
567	1351
-17	1350
34.95	1350
725	1349
0.09	1348
1040	1348
491	1345
645	1343
576	1342
1834	1340
1836	1337
552	1337
1815	1337
3600	1335
481	1335
614	1333
1832	1331
1825	1328
517	1325
940	1323
20036	1322
7.95	1322
70.0	1321
463	1320
1847	1319
830	1318
2300	1317
15.5	1314
1.05	1311
2.75	1310
910	1309
0.35	1307
565	1305
5500	1304
541	1302
1750	1302
474	1299
840	1298
1839	1295
-40	1295
497	1293
815	1292
1843	1292
8800	1292
635	1289
523	1287
665	1285
585	1284
775	1282
16.99	1281
727	1279
492	1279
1225	1278
12.2	1278
99.0	1277
496	1276
1789	1272
498	1270
3.25	1269
1842	1266
8.95	1261
613	1257
-16	1257
1833	1256
649	1256
531	1253
487	1252
1803	1251
703	1251
16.95	1250
13.3	1250
300.0	1246
3.95	1245
0.95	1245
1790	1244
561	1242
526	1242
618	1238
543	1237
4.25	1233
655	1233
616	1231
536	1229
562	1229
-21	1227
799	1226
493	1226
619	1225
790	1222
877	1222
1801	1221
17.0	1221
737	1214
17.99	1213
538	1212
633	1212
0.21	1211
667	1210
1111	1210
5.25	1206
695	1204
617	1204
802	1202
559	1201
622	1200
1829	1200
624	1199
586	1197
59.99	1196
706	1195
715	1192
539	1192
1838	1191
0.33	1187
544	1187
542	1186
22.5	1181
818	1179
14.1	1179
860	1177
24.0	1172
1828	1170
866	1170
571	1169
-22	1167
400.0	1166
568	1161
825	1159
13.99	1158
652	1155
553	1151
582	1150
19.0	1148
0.002	1147
644	1146
574	1145
656	1144
755	1143
534	1141
632	1140
757	1139
646	1139
537	1137
1831	1136
3300	1134
6500	1134
577	1134
1818	1133
563	1132
621	1132
10.99	1125
554	1120
2800	1119
1775	1119
995	1114
1099	1114
546	1113
1821	1112
875	1111
548	1109
99.8	1107
718	1106
642	1106
641	1106
651	1104
564	1104
0.0001	1102
44636	1100
638	1098
812	1097
594	1093
631	1092
636	1089
708	1085
0.24	1083
566	1083
1814	1082
587	1082
556	1081
558	1080
592	1079
15.99	1079
573	1074
912	1074
634	1071
714	1070
661	1067
22.0	1066
899	1065
629	1065
588	1063
581	1063
569	1061
1819	1059
19.5	1059
852	1059
1440	1058
-25	1057
1787	1054
1824	1053
547	1053
589	1053
591	1053
805	1052
250.0	1052
557	1050
80.0	1049
745	1048
17.95	1044
584	1042
579	1042
0.19	1041
572	1040
578	1036
722	1036
1.02	1035
659	1034
980	1033
598	1031
597	1030
0.38	1028
639	1022
664	1022
1150	1021
902	1021
721	1020
3100	1020
681	1016
709	1015
0.23	1010
583	1009
654	1009
662	1008
4.75	1007
0.32	1005
15.6	1004
593	1004
637	1002
813	1000
713	996
767	996
668	995
0.28	993
735	992
678	991
717	990
7500	989
0.26	988
643	986
672	986
99.5	985
1823	985
915	983
685	982
676	980
14.4	980
1650	980
2700	980
90.0	979
719	978
0.36	977
1809	976
-23	976
716	976
627	974
671	974
806	974
1792	972
1350	971
1822	970
909	968
49.0	968
795	967
811	966
1826	965
99.95	965
85.0	965
1827	964
1804	963
2025	960
692	959
804	959
59.95	955
688	953
748	953
686	953
-24	951
712	949
674	948
1799	948
669	947
647	946
905	945
596	944
1.15	943
4400	942
99.7	941
1793	940
10.7	937
9001	937
5.75	936
970	935
657	935
843	935
11.6	933
29.0	933
732	932
975	931
749	930
20000	925
731	925
728	924
890	921
653	920
679	920
663	919
12.71	918
1806	917
965	916
15.95	915
1805	915
0.27	914
687	914
39.0	913
125.0	911
18.99	910
689	907
1813	907
677	905
12.7	905
1101	903
724	903
648	902
12.4	902
6103	901
1816	900
7200	899
34.99	897
3400	896
13.1	895
1795	895
698	893
696	893
684	893
6.25	893
21.5	892
4800	892
729	891
809	891
79.99	890
0.44	890
814	889
742	889
5200	887
1777	886
-19	886
908	885
944	885
803	885
1802	885
1811	884
0.29	884
972	881
1201	881
1808	879
1780	878
69.99	877
854	876
1.95	876
12.8	875
11.95	874
11.4	874
1791	871
922	870
1020	869
0.31	869
765	869
3800	867
1680	867
6600	866
734	866
1807	864
754	863
1.45	863
682	860
2018	860
726	860
751	859
100000	858
673	858
928	857
13.2	856
2026	855
69.95	855
0.55	852
816	851
0.91	850
1450	848
1.06	847
683	847
903	846
11.7	843
9600	843
15.1	842
819	841
-27	840
658	837
0.005	836
1796	836
21.0	835
9500	834
1.12	833
733	833
1130	833
1817	832
855	831
723	831
11.8	830
1066	830
1640	827
-31	826
1798	823
917	821
0.34	821
1030	821
-50	821
27.5	820
10.9	820
822	820
945	819
4200	818
904	818
693	818
924	818
697	816
847	815
0.85	814
1550	812
1.03	812
0.65	811
835	809
939	808
977	808
736	806
8900	806
1701	806
1770	806
807	806
199.99	805
764	804
773	803
14.2	803
831	802
885	802
935	800
741	795
929	795
848	791
32.0	791
2048	790
28.0	787
11.9	787
828	784
821	784
817	783
744	783
694	782
1.04	782
941	782
906	780
1781	780
3.49	779
895	779
864	778
-26	777
1788	776
833	776
739	775
1394	775
921	774
1794	774
849	773
759	772
798	771
25.5	771
756	771
8.25	770
1720	769
916	768
955	768
1301	766
22.95	765
-32	764
20.5	764
23.5	764
1120	764
781	763
789	763
0.42	763
1.11	763
758	762
738	760
832	760
1785	758
14.3	758
774	757
8600	757
918	757
691	756
1783	754
0.92	752
886	751
1797	751
1002	750
952	749
919	749
743	748
865	747
931	746
1782	746
59.0	745
785	744
772	742
861	742
95.0	740
5400	739
966	739
763	739
1.35	738
978	737
99.6	737
824	736
913	736
907	733
1005	732
13.6	731
771	730
823	730
1202	730
997	730
15.2	729
1.33	727
12.6	727
8500	725
-5.6	723
838	723
1011	722
926	722
0.003	721
846	721
769	719
9800	717
949	716
10.95	716
21.95	715
6.75	715
746	712
0.39	712
26.0	712
1260	711
853	711
786	710
761	710
968	707
776	707
2.49	706
1501	706
792	705
2900	705
791	705
752	704
12.9	703
13.8	703
8.46	703
766	703
13.4	701
15.3	701
985	700
1760	700
762	700
4.01	699
7.25	699
1015	699
954	698
1784	698
0.41	698
1520	697
1060	696
829	696
1730	694
996	693
961	693
842	692
836	692
1.13	691
1.85	689
753	688
0.37	687
788	686
784	686
50000	685
851	684
827	682
8530	682
1366	682
5100	681
24.5	681
826	680
5.11	679
1.08	679
778	678
834	677
0.98	677
0.48	677
1023	675
783	674
1.65	674
841	674
883	673
18.95	672
0.49	671
839	671
23.0	671
27.0	670
1110	670
951	670
3.11	669
199.0	667
0.51	667
30000	667
1778	667
13.95	666
600.0	665
-28	665
0.88	664
1012	664
120.0	663
1003	663
14.8	662
882	662
13.7	662
79.0	661
837	660
1070	659
973	658
793	658
932	657
1536	657
3.15	657
858	656
782	655
1772	654
0.004	652
31.5	651
3.86	651
69.0	651
794	648
14.6	648
1.07	648
1220	646
856	646
1786	645
933	644
889	643
881	642
15000	641
923	641
2.01	641
16.7	640
797	640
25000	640
867	639
0.47	639
1601	637
796	637
29.5	637
1230	637
859	632
1620	632
936	632
1603	632
36.0	631
892	630
1734	630
149.99	630
963	629
8100	628
1007	628
0.64	628
3900	626
1.09	626
962	625
79.95	625
779	623
1740	623
16.4	622
0.56	622
868	622
1401	622
1755	619
-18000	617
1140	617
4100	617
959	615
956	615
1025	614
1.27	614
0.43	614
1223	614
1.14	613
2.66	612
94089	612
1.49	610
14.9	610
-60	609
26.5	608
1061	607
1004	607
1492	607
4.87	607
4300	607
350.0	607
1320	606
1414	605
872	605
989	604
1125	603
2019	603
863	603
0.89	601
-100	599
1310	598
1210	598
1774	598
9.25	597
1105	597
862	596
953	596
873	594
1199	594
32.5	593
937	593
8.75	592
893	591
869	589
1404	589
44.99	588
17.3	588
1604	588
884	587
0.62	586
0.97	585
14.7	585
1710	584
10001	584
927	583
1530	582
0.77	582
2017	581
0.52	581
5300	581
0.72	581
1763	580
89.99	579
896	579
1325	578
0.46	578
8300	577
16.1	577
979	577
969	576
1515	576
993	575
12000	575
-35	575
6400	575
879	572
958	572
898	572
1215	572
942	571
1660	571
1090	570
0.67	570
1779	569
1.21	568
983	568
938	568
891	568
1008	568
987	567
16.3	567
1625	566
2.15	565
894	565
83642	564
874	564
1765	563
1769	563
0.63	563
988	563
-70	563
16.9	563
6300	562
991	561
1773	561
0.59	561
1330	561
1610	560
1630	560
857	560
0.61	558
986	557
1006	556
1540	555
0.96	555
1240	555
1642	554
7.75	554
4870	554
1273	554
1.18	553
16.2	552
1122	552
1525	552
1079	552
-29	551
13.9	551
0.53	551
0.83	550
967	550
1075	550
2.13	549
6.49	549
60611	549
2.11	549
948	548
998	548
1016	548
3700	548
0.2009	548
947	547
1420	547
2199	547
934	547
1510	546
876	545
976	545
0.79	545
1707	544
1.66	544
1118	541
878	541
1035	541
48.0	541
1690	540
2222	539
982	539
1112	539
1204	537
1021	537
1014	537
7800	536
1212	536
992	536
2.26	535
964	534
943	533
1.24	533
17.1	533
21.99	533
1549	532
6800	531
5600	531
17.2	531
123456	531
0.68	530
-33	530
0.69	529
7600	529
0.94	529
4600	528
946	528
1757	528
1160	528
8020	527
1098	526
2040	526
887	524
1.28	524
1.22	524
38.0	524
0.78	524
17.6	523
1009	523
34.0	523
1115	523
897	522
0.86	522
1340	521
89.0	521
1275	520
-80	518
974	518
20.1	517
15.9	516
1.19	516
1.29	515
1045	514
2.12	514
1745	514
1152	513
1410	512
1733	511
1180	511
99.4	510
1717	510
1211	509
1.17	509
2.45	509
994	509
1019	509
28.5	508
957	508
0.54	508
789600	508
1.23	507
2.53	507
0.58	507
1102	507
9.04	507
981	507
110.0	506
6200	506
0.2007	505
0.71	504
1430	504
1244	504
1753	504
1754	503
1018	503
-735881414	503
0.73	503
30.5	502
1712	502
22.99	502
1702	502
1333	501
3.01	501
1715	500
0.74	499
1602	499
1205	498
18.4	497
0.66	497
1.44	497
2021	496
8520	496
19.2	495
984	494
1013	493
1742	493
1.55	493
0.57	493
0.76	492
2.05	492
2.02	491
1725	491
1732	491
0.81	490
1055	490
3.33	490
16.8	490
2.16	489
89.95	488
1771	488
1759	488
42.0	487
4700	487
8.04	486
40000	486
1764	484
8054	484
44.95	484
1207	483
1270	483
1670	482
15.7	480
1.16	479
1749	478
15.8	478
1033	478
17.4	477
1768	477
1.67	476
1044	476
60000	475
3.12	475
1460	475
1611	475
1022	474
99.1	473
1302	472
16.6	472
18.3	471
1560	471
1744	470
175.0	470
0.93	469
1605	469
1634	469
1305	469
1155	469
1127	468
1635	468
1337	467
802.1	467
1503	467
1017	467
0.82	466
19.9	465
1727	465
1190	464
1095	464
6700	464
1206	464
69937	463
20.3	463
1.26	462
1221	462
1064	462
5700	461
99.3	461
34.5	460
1224	460
1208	460
19.3	460
19.8	460
1704	459
1104	459
-34	459
3.06	458
2022	458
2142	457
1685	457
15.26	456
1737	456
1121	456
3.14	456
18.9	455
1535	455
26.99	455
7100	454
1623	454
18.2	454
2250	454
6100	454
1065	453
149.0	453
1609	453
29.9	453
38.5	452
1758	452
1303	452
1252	452
4.11	451
1766	451
1709	451
1689	451
1648	450
1607	450
39.5	450
9.75	450
27.95	449
1722	449
8888	449
1728	449
1235	448
2.35	448
5.01	448
1290	447
42.5	447
1582	447
1313	446
1580	446
129.99	446
1360	446
1545	445
1767	445
1109	445
1521	445
1041	445
4.98	445
1633	445
-44	444
1735	444
5870	444
4005	443
1108	443
3.71	443
1170	442
1425	442
1499	442
1483	440
1299	440
3.35	440
1756	440
1279	440
1295	439
1.32	439
0.125	439
1683	438
1.42	438
1245	438
1085	437
1415	436
54.99	435
18.6	435
28.8	435
1590	435
1762	435
1705	433
0.008	433
1738	432
2210	432
1714	432
16.96	431
1.69	431
0.87	430
1608	430
1695	429
18.8	429
33701	429
1638	429
2138	428
1332	428
1107	428
57.5	428
1743	428
4850	428
1284	427
35.5	427
1731	427
1688	427
1721	427
1524	427
20001	427
1616	427
1706	427
1761	426
299.0	426
299.99	426
1114	426
44.1	425
18.7	425
1.31	425
37.0	425
399.99	424
1113	424
3.02	424
0.84	422
1103	422
1306	422
9100	421
1.47	421
1746	421
17.8	421
1054	420
339669	420
1077	419
1027	419
2.22	418
9.31	418
1304	418
25.4	418
1555	417
1402	417
1748	417
1026	416
1542	416
2.14	416
1628	416
1034	416
6230	415
1661	415
3333	414
1606	414
2.03	414
21.1	413
1106	413
9300	413
1135	413
4096	412
1123	412
1.83	412
17.9	412
21.6	412
-36	412
1708	411
17.7	410
9630	410
13.49	410
33.0	410
1088	409
81701	409
-45	409
1621	408
18.1	408
1314	408
1699	408
1308	408
33.5	408
1480	407
1049	407
1209	406
7.49	406
1228	406
0.025	405
97.0	405
1380	405
47.0	405
44.0	404
249.99	404
1028	404
1718	404
1703	404
129.0	404
1253	404
1029	403
1675	403
98101	403
2115	403
1086	403
4.15	402
1315	402
1736	402
1254	401
1255	401
1042	401
1.34	400
1751	400
11.01	400
1156	400
1408	399
-90	399
26.2	399
2.21	399
1747	399
1505	399
1133	398
3.03	398
1665	397
1138	397
1.86	397
1666	397
1622	396
1692	396
1724	395
1470	395
1.52	395
1.36	394
140.0	394
1741	394
1644	394
1089	394
1344	393
22.1	393
1723	393
26.95	393
-2009	392
6102	392
1053	392
20.4	391
1490	391
2101	390
1615	390
1453	390
16.97	390
1081	389
54.0	389
1067	389
1032	389
5.91	389
1570	389
1039	389
3001	389
1068	389
5770	388
0.006	388
1117	388
3.45	388
1189	388
1653	388
1062	388
1455	387
1071	387
6.59	387
49.5	387
1632	387
1713	387
19.6	387
2150	386
4101	386
1502	386
5.03	386
4.35	386
1000.0	386
23.99	386
1037	385
99.2	385
1655	384
1124	384
52.0	384
1.38	384
1043	384
5900	384
1145	383
3.05	383
1612	383
-38	383
1227	382
4.49	382
62.5	382
1637	381
14.41	381
1274	381
1083	380
1599	380
1395	379
9.98	379
1629	379
1321	379
3650	379
3.98	379
1662	379
1222	379
1527	378
2135	378
1128	378
1036	378
1504	377
1636	377
9999	377
1082	377
1185	377
1216	377
2301	376
21.3	376
1051	376
1195	375
1329	375
1509	375
1331	375
1233	375
19.1	375
1711	375
1.98	375
2.19	374
1719	374
1495	374
5970	374
38.95	373
7.62	373
5.15	373
1116	373
1639	373
3.16	373
1323	372
1203	372
1213	372
0.007	372
19.4	372
3.73	372
1131	372
1059	372
1217	372
1656	372
1144	371
20008	371
22209	371
1.73	371
2110	371
1247	371
1231	370
1119	370
36.5	370
119.0	370
8700	370
1388	369
1595	369
1592	369
1389	368
1296	368
700.0	368
1424	368
1072	367
5.12	367
1132	367
1651	367
35000	367
1.37	366
9371	366
1242	366
1291	366
1074	366
-55	366
1251	366
20.2	366
19.7	365
1226	365
1161	365
25.95	365
1575	365
1619	365
1682	365
3.13	365
2536	364
1175	364
1056	364
4.03	364
1399	364
1137	364
3030	363
2035	363
1345	363
10.69	363
1311	363
1.76	362
31.0	362
1327	362
1516	362
1.39	362
1494	361
27.99	361
23.95	361
1726	360
-42	360
3.18	360
5.49	360
-39	360
1405	360
-0.5	359
130.0	359
1307	359
1087	359
2116	359
3199	358
1063	358
1171	358
1664	357
1219	357
1141	357
1.41	356
1522	356
7900	356
1484	355
1739	355
1.51	355
1264	355
1649	354
7300	354
2.93	353
1729	353
1256	353
8400	353
1519	352
21.2	352
1716	352
13.56	352
800.0	352
2345678901	352
14001	352
26.4	352
1585	351
1157	351
1148	351
1218	351
1.46	351
1.48	351
1057	351
1506	350
1624	350
1645	350
33.6	350
2650	349
802.3	349
20.8	349
1243	348
1246	348
4.02	348
1069	348
1162	348
6474	348
1309	348
1326	347
1324	347
1047	347
2.27	347
1084	347
10.1145	347
1238	347
1092	346
1559	345
1048	345
2.65	345
1652	345
1052	345
8330	344
1.43	344
1177	344
135.0	344
1046	344
1475	344
2.24	344
3.19	344
0.2006	344
2.55	343
22.2	343
1312	342
2121	342
1335	342
1412	342
1386	341
1094	341
1541	341
1151	341
2.04	341
21.4	341
2.06	340
0.2008	340
23.6	340
1322	340
1.62	340
23.4	340
3.55	339
2744	339
119.99	339
1096	339
4.13	339
2.17	338
1565	338
4.21	338
1618	338
2.33	337
